category,satisfaction_score,Aesthetics,Safety,Vibrancy,Wealth,Depression,Boring
LEX,4.8,4.759583116,2.995626271,3.234995902,5.210169554,5.779317379,5.178590178
LEX,3.7,4.817468882,3.096142113,3.417293251,5.126577973,5.767130256,5.189031005
LEX,3.9,4.924960017,3.032880127,3.284019053,5.259691,5.995885134,5.182019353
LEX,4.0,4.876523256,3.025334597,3.408037841,5.172719598,5.801879525,5.157895088
LEX,4.2,4.884352922,3.023237884,3.357101738,5.085996151,5.920852184,5.322658062
LEX,4.1,4.756368637,2.985482991,3.441832006,4.985132694,5.771311045,5.058199167
LEX,3.8,4.816090822,3.01248616,3.327069342,5.004929304,5.856561422,5.049027085
LEX,3.6,4.793922782,2.96950233,3.504362226,5.073739171,5.847925425,5.302327752
LEX,4.6,4.855274439,3.09656477,3.539687037,5.096525073,5.709206581,5.147497773
LEX,4.9,4.783840895,3.090637743,3.317847311,4.981258631,5.70877099,5.116938114
LEX,3.7,4.880700588,3.074049115,3.274011731,5.077589989,5.953861475,5.047517538
LEX,3.9,4.867500186,3.041040659,3.515223444,5.161799908,5.805033445,5.207216501
LEX,4.2,4.822498441,2.912591279,3.27744931,5.096108198,5.834212542,5.076383233
LEX,3.6,4.856476307,3.046182036,3.258815229,5.088819504,5.795652151,5.168349147
LEX,3.4,4.857763767,3.076051414,3.401523352,5.149907231,5.919255137,5.17141211
LEX,3.7,4.819963336,2.901945174,3.464635015,5.079556108,5.83671546,5.162978649
LEX,3.4,4.886367679,3.098330438,3.519160807,5.110449195,5.738564849,5.1677773
LEX,4.7,4.874607444,3.024830878,3.448213339,5.171899676,5.959247589,5.200077057
LEX,3.9,4.866465569,2.956796169,3.354347587,5.181792259,5.856118083,5.195028782
LEX,4.3,4.817468882,3.096142113,3.417293251,5.126577973,5.767130256,5.189031005
LEX,3.8,4.844344854,3.055086493,3.539991379,4.973941803,5.829215765,5.181912422
LEX,4.2,4.597097278,2.860805035,3.4158988,5.003617883,5.743830204,4.92655158
LEX,3.6,4.859699845,3.046829641,3.518998921,5.232141733,5.864847183,5.358154416
LEX,3.9,4.852681398,2.99533385,3.29004401,5.097129226,5.759839296,5.296472549
LEX,4.0,4.633115888,2.97820276,3.262852967,4.979026437,5.678556919,5.16145587
LEX,3.4,4.811748147,3.117527008,3.544136047,5.036019444,5.798121572,5.497503638
LEX,3.9,4.869757652,2.926423013,3.4811095,5.102706432,5.805408001,5.17828846
LEX,3.7,4.808514476,3.099938035,3.312057495,4.997689962,5.891498685,5.182495713
LEX,4.9,4.812957048,3.124915004,3.453511357,5.154785037,5.811852813,5.227335453
LEX,3.6,4.905727267,2.997276783,3.212880075,5.164689064,5.821804285,5.127459288
LEX,3.8,4.938185215,3.094571948,3.237761796,5.318095088,5.797953367,5.156741261
LEX,4.0,4.854897261,3.216553867,3.546381354,5.082729816,5.627895951,5.203837633
LEX,4.9,4.940832615,3.027481914,3.469713867,5.246778488,5.814035296,5.399487019
LEX,3.3,4.825193048,3.052757084,3.383138239,5.212305665,5.755785704,5.218863249
LEX,3.4,4.888097048,3.104569674,3.360861957,5.231987238,5.929267406,5.224558473
LEX,3.5,4.854003429,2.974225461,3.473913968,5.129074454,5.872396588,5.233242273
LEX,3.6,4.910502315,3.181077898,3.289579272,5.102516294,5.785764694,5.036271214
LEX,4.9,4.841725707,3.019560337,3.387818038,5.210629582,5.82465148,5.158542514
LEX,3.8,4.855443001,3.094099045,3.583476722,5.097360849,5.66888237,5.248660922
LEX,4.0,4.817578793,3.0983392,3.56164974,5.091900349,5.780207872,5.329313159
LEX,4.4,4.951939702,3.066295505,3.521295249,5.208984971,5.984771967,5.386264086
LEX,3.8,4.833574414,3.072749734,3.239701629,5.17668438,5.849514604,5.207968593
LEX,4.2,4.889717102,3.057011366,3.364661574,5.180388808,5.827507257,5.289231896
LEX,4.2,4.756593227,2.964446902,3.497692883,5.108598351,5.617324352,5.408299088
LEX,3.7,4.835276008,3.085449338,3.440092027,5.115967274,5.783339739,5.066367149
LEX,4.8,4.686420202,2.981438577,3.410779774,5.109219551,5.626792312,5.2422328
LEX,4.3,5.004090667,3.183000565,3.358663738,5.182359099,5.927817106,5.284189105
LEX,4.7,4.871532083,3.142237306,3.435932457,4.956070185,5.840789557,5.172665596
LEX,3.5,4.893194914,2.956928551,3.207792044,5.15043211,5.716671944,5.106646419
LEX,3.5,4.753125906,3.171951771,3.385286272,5.043645501,5.811993003,5.265697002
LEX,3.6,4.830097437,2.994576335,3.534164429,5.144964099,5.861788273,5.390411496
LEX,4.8,4.774412036,3.000146806,3.430738032,5.22385931,5.851264,5.307543278
LEX,4.8,4.884227276,3.05382508,3.180721283,5.090284467,5.575324178,4.933855176
LEX,3.7,4.958840013,3.086313188,3.622572005,5.290009141,5.945853353,5.295148253
LEX,4.7,4.822498441,2.912591279,3.27744931,5.096108198,5.834212542,5.076383233
LEX,4.8,4.72685051,2.958375275,3.270302653,5.154606462,5.892847776,5.216250539
LEX,4.2,4.850977302,2.961158454,3.396026254,4.971483469,5.855136395,5.074130416
LEX,3.7,4.883759618,2.951703072,3.51437068,5.126730919,5.776865125,5.122183681
LEX,3.5,4.821254969,3.181692541,3.348220944,5.115100503,5.771212816,5.118396163
LEX,4.0,4.818006277,3.026861489,3.405858397,5.134587288,5.853253961,5.180970788
LEX,4.9,4.93290472,3.051143587,3.393397927,5.143553853,5.864468455,5.294716239
LEX,3.6,4.92779851,3.155501187,3.462155104,5.172680855,5.967069387,5.038452268
LEX,4.0,4.919820786,3.159781516,3.314465165,5.306358814,5.994138718,5.322103262
LEX,4.0,4.93290472,3.051143587,3.393397927,5.143553853,5.864468455,5.294716239
LEX,4.0,4.819593787,2.950658381,3.446578264,5.24082911,5.842100024,5.298032165
LEX,3.7,4.867563367,3.024058402,3.538154662,5.222427487,5.885004044,5.302564859
LEX,3.7,4.901137829,2.978548646,3.269891977,5.146407962,5.850971699,5.20274353
LEX,4.6,4.840788126,3.105567157,3.44227761,5.14736557,5.791119337,5.315145016
LEX,3.7,4.807211041,2.925129414,3.427291155,4.992588282,5.713806152,5.047337174
LEX,4.8,4.927277207,3.167785883,3.455267072,5.294417858,5.916397333,5.470078111
LEX,3.9,4.905866265,3.005603552,3.506942153,5.354721427,5.817902207,5.344670892
LEX,3.8,4.837146521,3.194424868,3.523058474,5.228906274,5.954342604,5.406785846
LEX,4.9,4.783840895,3.090637743,3.317847311,4.981258631,5.70877099,5.116938114
LEX,3.5,4.838771105,3.093164504,3.480294764,5.136039376,5.809044838,5.394292116
LEX,4.3,4.788871765,2.997911632,3.278805733,5.140654325,5.804947257,5.159393191
LEX,3.6,5.00050962,3.229811549,3.339093685,5.341276765,5.986665964,5.511343598
LEX,4.4,4.907505631,3.16803509,3.457570195,5.056448579,5.843819022,5.154915094
LEX,3.9,4.886217952,3.097744107,3.558753252,5.394154429,5.836403728,5.271322489
LEX,3.7,4.873527884,3.040562749,3.256952822,5.217746019,5.78332746,5.230004191
LEX,4.8,4.935807347,2.963769555,3.589386582,5.30013001,5.977088928,5.325960875
LEX,4.8,4.78183043,3.02892977,3.319339216,5.124389291,5.947865009,5.230847001
LEX,3.7,4.679872155,3.138683796,3.547690213,5.25213778,5.6680094,5.216263175
LEX,4.0,4.81152606,3.026977599,3.493895233,5.120577455,5.834467769,5.197012186
LEX,4.7,4.898319483,3.145956516,3.648889661,5.185574055,5.76167345,5.482178092
LEX,3.7,4.763257861,2.951092005,3.326406419,5.155302525,5.8043226,5.182693601
LEX,3.9,4.923213005,3.200596273,3.454959571,5.172585726,5.916476846,5.456644535
LEX,3.9,4.707213759,2.978494167,3.615425587,5.191515446,5.890294433,5.269599438
LEX,3.7,4.893303752,3.079671204,3.580011487,5.290690541,5.774872541,5.501158357
LEX,4.3,4.925480247,3.078421712,3.365701854,5.140286922,5.824549913,5.30104816
LEX,4.1,4.850977302,2.961158454,3.396026254,4.971483469,5.855136395,5.074130416
LEX,3.7,4.811153531,3.21504885,3.631524622,5.206711888,5.832350135,5.374697089
LEX,4.0,4.801461577,3.071090043,3.192531884,5.117901444,5.766070247,5.144235849
LEX,3.9,4.788676739,3.092965126,3.585265517,5.157579541,5.7740376,5.328905225
LEX,4.8,4.856915951,3.020307064,3.427102029,5.313347578,5.832472444,5.292342782
LEX,3.9,4.950530291,3.090309441,3.297538042,5.135851979,5.995298862,5.291345716
LEX,3.7,4.898980141,3.020737767,3.314808428,5.147983074,5.827200413,5.271131873
LEX,4.1,4.831605196,2.999621272,3.580994964,5.071385741,5.714127183,5.215551972
LEX,3.6,4.766916275,2.989559472,3.330337465,5.184440851,5.78462708,5.269744754
LEX,3.5,4.82402885,3.113556266,3.56772995,5.111366868,5.968244791,5.396842599
LEX,3.7,4.788871765,2.997911632,3.278805733,5.140654325,5.804947257,5.159393191
LEX,4.6,4.925480247,3.078421712,3.365701854,5.140286922,5.824549913,5.30104816
LEX,3.5,4.852223873,3.125443876,3.537938356,5.245710969,5.785305262,5.23920691
LEX,4.3,4.808421373,3.027341187,3.2917009,5.175471067,5.891210198,5.173138857
LEX,3.9,4.763751268,3.016953886,3.257717907,5.067710042,6.017595649,4.969240785
LEX,4.7,4.95947361,2.980869174,3.265647709,5.033941627,5.95732677,4.866585732
LEX,4.7,4.927009106,3.093910992,3.575778723,5.159512758,5.795244575,5.306011677
LEX,4.0,4.707213759,2.978494167,3.615425587,5.191515446,5.890294433,5.269599438
LEX,3.7,4.866543412,3.085915089,3.512141347,5.173966527,5.874312401,5.26231432
LEX,4.7,4.900087476,2.954536557,3.445676744,5.177399516,5.897940636,5.098209381
LEX,3.8,4.922016501,2.912653923,3.503306627,5.159941435,5.937724113,5.329200983
LEX,3.7,4.822498441,2.912591279,3.27744931,5.096108198,5.834212542,5.076383233
LEX,3.9,4.84143436,3.047908485,3.122844458,5.067164063,5.889135599,5.213750005
LEX,3.7,4.857786059,2.974977851,3.482219517,5.126418948,5.914004564,5.135579467
LEX,3.6,4.84351933,2.886486769,3.376247466,5.129012823,5.699258327,5.092804551
LEX,3.8,4.822498441,2.912591279,3.27744931,5.096108198,5.834212542,5.076383233
LEX,4.2,4.792197108,3.09274888,3.412362754,5.222958326,5.638758183,5.174355984
LEX,4.9,4.707213759,2.978494167,3.615425587,5.191515446,5.890294433,5.269599438
LEX,3.8,4.791500568,3.078274727,3.490154505,5.154081821,5.880716801,5.130324483
LEX,3.6,4.87038815,2.986490011,3.312345445,4.98554039,5.867595673,4.77168119
LEX,3.7,4.874848604,3.221529663,3.644356489,5.154234529,5.99897337,5.142886996
LEX,4.4,4.759877205,2.974876881,3.37097919,5.110657454,5.551455259,5.33787477
LEX,4.0,4.872212052,2.981687009,3.39289546,5.213165522,5.919692039,5.167484879
LEX,3.6,4.93061626,3.140787363,3.44381243,5.318793178,5.80946207,5.421102166
LEX,3.8,4.818939686,3.059679866,3.373128653,5.220650434,5.786399126,5.317616343
LEX,3.9,4.856865525,3.081122041,3.482433677,5.143066406,5.857929945,5.400794029
LEX,3.6,4.751041174,2.927160442,3.336664498,5.110706091,5.707376719,5.051138043
LEX,3.5,4.759746075,3.009024203,3.657597125,5.167972684,5.989116907,5.199370265
LEX,3.9,4.838914752,3.154168546,3.321049392,5.196899176,5.799091339,5.228724122
LEX,3.6,4.895425916,3.193227887,3.211910844,5.128019452,5.928987622,5.264390588
LEX,3.8,4.903819084,3.200672507,3.40690434,5.157279849,5.91055882,5.249669313
LEX,3.7,4.74605751,2.909665763,3.442771018,4.964964986,5.815308452,5.173338413
LEX,4.2,4.841996312,3.119606555,3.397198677,5.185883403,5.86475575,5.3295573
LEX,3.8,4.859483361,3.16392529,3.564256608,5.227025509,5.797373295,5.320139527
LEX,3.5,4.913192391,3.170054317,3.156841636,5.079552293,5.889087081,5.32796824
LEX,3.7,4.894130588,3.204125822,3.310884714,5.196994901,5.892461061,5.232592463
LEX,4.1,4.910547376,3.232580006,3.433819056,5.137172461,5.962811351,5.072998285
LEX,3.9,4.71453464,3.092739046,3.265208244,5.089946747,5.808290005,5.139541864
LEX,3.6,4.898834586,2.896975636,3.305470169,5.079856277,5.853282571,5.12257576
LEX,3.7,4.82516861,3.083034098,3.471603632,5.138264894,5.804325581,5.298039913
LEX,3.8,4.784938097,3.307254195,3.563502371,5.363637447,5.657133579,5.400775671
LEX,4.3,4.813153505,2.905476272,3.269725025,4.981907129,5.85719049,5.24445653
LEX,3.8,4.863464952,3.006549358,3.310891628,5.153857827,5.892699361,5.247284412
LEX,4.3,4.678107142,2.891662121,3.341660321,5.056915998,5.871028066,5.140370607
LEX,3.5,4.826623321,2.960088253,3.565110326,5.154556513,5.924280763,5.195520282
LEX,3.8,4.823144436,2.992910206,3.489816666,5.111413717,5.706700802,5.152387619
LEX,4.1,4.904877067,3.225147963,3.694939554,5.25644958,5.906603217,5.472847581
LEX,3.5,4.816741586,3.103059351,3.405449092,5.127971053,5.76194036,5.180576086
LEX,4.5,4.707213759,2.978494167,3.615425587,5.191515446,5.890294433,5.269599438
LEX,4.9,4.806240439,3.079512775,3.626648545,5.160264015,5.903260946,5.443282247
LEX,4.0,4.75983572,3.136316597,3.216544509,5.138722897,5.8551507,5.290887356
LEX,3.9,4.844086409,3.009859145,3.384075224,5.115523338,5.849894404,5.256583691
LEX,4.9,4.767101765,3.23283726,3.166931331,5.071161985,6.00551641,5.139303803
LEX,4.9,4.824260831,3.003883958,3.414392352,5.127544165,5.654881477,5.326318383
LEX,3.8,4.998666167,3.158225775,3.590668559,5.306307077,6.038144588,5.311086178
LEX,3.6,4.912851453,3.064076245,3.407693207,5.205696821,5.831282973,5.338900805
LEX,3.6,4.878060818,3.211761713,3.50554508,5.133563042,5.685047626,5.132008791
LEX,3.9,4.881622195,3.114258051,3.431285143,5.085390687,5.860968351,5.144316912
LEX,4.9,4.783840895,3.090637743,3.317847311,4.981258631,5.70877099,5.116938114
LEX,4.8,4.855553746,3.044539332,3.230315864,5.058538795,5.912878871,4.925605416
LEX,3.9,4.873330474,3.268508792,3.461200655,5.146231413,5.928325891,5.342927456
LEX,3.7,4.755892873,3.048831522,3.420711219,5.134935975,5.673057199,5.114935637
LEX,4.3,4.750524163,2.967986345,3.388229847,5.179854155,5.778529167,5.300042748
LEX,3.8,4.899831533,3.219376206,3.35019958,5.178174973,5.870769143,5.37027657
LEX,4.0,4.788466811,3.118356943,3.325567245,5.32762742,5.849895239,5.410384536
LEX,3.9,4.761028647,3.042666078,3.426241338,5.055874586,5.719759703,5.060461164
LEX,4.0,4.874949813,3.061292112,3.408783436,5.162721634,5.743156433,5.173039675
LEX,3.7,4.842182398,3.060554266,3.360486627,5.10792768,5.956516981,5.133969545
LEX,3.4,4.793923974,3.007559359,3.381627977,5.064106464,5.773543954,5.094683051
LEX,3.9,4.822498441,2.912591279,3.27744931,5.096108198,5.834212542,5.076383233
LEX,3.6,4.809988141,2.915110171,3.273979545,5.122903943,5.782498002,5.133719444
LEX,4.8,4.782273889,3.198373616,3.304988801,5.040899277,5.862668395,5.023304224
LEX,4.0,4.859699845,3.046829641,3.518998921,5.232141733,5.864847183,5.358154416
LEX,3.6,4.92947793,3.084699512,3.635823607,5.080377579,5.855455637,5.248589396
LEX,3.5,4.872683764,3.074671268,3.35315901,5.058852077,5.791532516,5.104767203
LEX,4.7,4.831701159,3.065455139,3.431544185,5.092524409,5.969929814,5.120638847
LEX,4.0,4.759689331,3.020881772,3.400615692,5.168692589,5.773696542,5.298092961
LEX,4.2,4.878016591,3.115600228,3.363865972,5.146954417,5.787025928,5.315568805
LEX,4.0,4.725654125,3.109395146,3.28989619,4.999043703,5.717274547,5.277003527
LEX,4.2,4.792864203,3.02393049,3.454027176,5.111249924,5.766001463,5.098426223
LEX,3.6,4.846997738,3.19949472,3.721865416,5.202375293,5.910731196,5.358233094
LEX,3.9,4.806919813,2.926712036,3.305576563,5.245429993,5.729573607,5.294378996
LEX,4.1,4.82519114,3.197494209,3.680382431,5.261347294,5.866657376,5.326210976
LEX,3.5,4.888715863,3.15866673,3.325362742,5.196539879,5.752218127,5.275699973
LEX,3.8,4.831878304,3.043342531,3.513884842,5.282061934,5.828652978,5.257642388
LEX,4.9,4.687208772,3.175457597,3.530501604,5.390491366,5.641952157,5.539271593
LEX,3.9,4.919242144,3.0732705,3.248031318,5.124435425,5.870143533,5.251475811
LEX,4.8,4.790247679,3.076217532,3.346839905,5.28350389,5.848655105,5.412429333
LEX,3.5,4.907637239,3.077464998,3.536536157,5.082929254,5.91384244,5.443685174
LEX,3.6,4.954302669,3.017196059,3.214427352,5.242718339,5.801871061,5.152827978
LEX,3.8,4.916329741,3.11026305,3.337410748,5.174846292,5.931171417,5.220534921
LEX,4.3,4.854628801,2.975591898,3.471906066,5.162393928,5.783152342,5.210398078
LEX,4.3,4.792378783,2.992553651,3.514153123,5.001267552,5.747102022,5.100206733
LEX,4.2,4.930102587,3.05536747,3.333311915,5.221309543,5.808393598,5.180260301
LEX,4.3,4.909710169,3.057527959,3.289009333,5.194789767,5.905915856,5.141500831
LEX,3.9,4.956742167,3.241731167,3.170460999,5.27545476,5.781956553,5.225155592
LEX,3.4,4.741992235,3.022197127,3.488834798,5.24171257,5.723945856,5.366830707
LEX,3.5,4.888309479,3.081510305,3.480123341,5.126598716,5.908951283,5.189400673
LEX,3.6,4.854951859,3.015561998,3.274083138,5.146609783,5.692248583,5.33215034
LEX,4.8,4.791730404,2.90035522,3.291566014,5.152876139,5.813225389,5.285587072
LEX,4.7,4.806929231,3.077836275,3.468193173,5.318585038,5.88360393,5.190335751
LEX,4.2,4.91940999,3.091261089,3.517555237,5.209664464,5.956067801,5.203503728
LEX,4.1,4.892878413,3.037645519,3.092597902,5.104019403,5.848282695,5.118011355
LEX,4.0,4.933017254,2.982326686,3.354019582,5.266445041,5.80407393,5.335625648
LEX,3.7,4.911298513,2.971232951,3.543709219,5.250087142,5.667350411,5.349166036
LEX,4.1,4.858708858,3.078782797,3.636679769,5.140098572,5.785062909,5.320211649
LEX,3.9,4.905867577,3.094901204,3.481352866,5.179274321,5.94927907,5.335981965
LEX,3.8,4.887288809,3.075730979,3.245758295,5.106108189,5.870696783,5.169960737
LEX,3.7,4.934225321,3.40298152,3.314953804,5.175071836,6.029060483,5.185989141
LEX,3.4,4.916154146,3.145875216,3.291197836,5.160463214,6.071834922,5.390020609
LEX,4.8,4.875930905,3.118289649,3.623996139,5.176141381,5.645311713,5.336199403
LEX,4.8,4.888139844,2.980132282,3.490309536,5.15342629,5.783537388,5.183531642
LEX,4.1,4.920598149,2.961929023,3.455515027,5.277543426,5.860830903,5.283036351
LEX,4.5,4.800285816,3.076184452,3.591259003,5.290633559,5.645753026,5.503237844
LEX,3.8,4.881371856,3.035339892,3.290822148,5.186624289,5.866437078,5.07907033
LEX,4.9,4.857196331,2.944390476,3.249243677,5.084153652,5.824402332,5.147832274
LEX,3.7,4.813350677,2.946664751,3.394432843,5.136770248,5.949598074,5.375732303
LEX,3.8,4.978980541,3.086689413,3.46526891,5.289397359,5.992514372,5.360858083
LEX,3.2,4.714524269,2.936737597,3.537282467,4.866058111,5.5902704,4.940579057
LEX,3.9,4.935501456,3.147535682,3.299141705,5.281936765,5.987874627,5.226993918
LEX,3.9,4.911051989,2.98978442,3.470123231,5.089242697,5.878552914,5.209470034
LEX,4.5,4.903353333,2.909978926,3.48940599,5.178705931,5.746498227,5.375470757
LEX,3.6,4.748195171,3.033955216,3.344385564,5.156084418,5.83722043,5.213053465
LEX,3.9,4.812819242,2.96976459,3.416654229,5.034035087,5.721570373,5.305301666
LEX,3.9,4.882064223,3.108375847,3.343865752,5.301055551,6.028174639,5.25893569
LEX,4.0,4.866465569,2.956796169,3.354347587,5.181792259,5.856118083,5.195028782
LEX,3.7,4.861651778,3.055168271,3.352989614,5.219096303,5.62921381,5.095908642
LEX,3.5,4.816535354,3.063762546,3.388222575,5.086359978,5.852796316,5.082282066
LEX,4.2,4.831701159,3.065455139,3.431544185,5.092524409,5.969929814,5.120638847
LEX,4.0,4.877320528,2.957935095,3.392906904,5.187616706,5.746234298,5.281182408
LEX,4.6,4.852045774,3.104904711,3.388239026,5.015331149,5.788392901,5.183916807
LEX,4.0,4.826317072,3.031991303,3.580737948,5.249376178,5.755226851,5.239380717
LEX,4.4,4.862639666,3.139335096,3.513145447,5.009227157,5.707581282,5.209967852
LEX,4.8,4.86764884,3.096020162,3.365077674,5.047230721,5.716909528,5.179381013
LEX,4.9,4.943676472,3.235515058,3.451977491,5.390259743,5.999555707,5.471932054
LEX,4.5,4.925206184,3.066903651,3.427659035,5.280162573,5.986649632,5.398703218
LEX,4.1,4.774750829,2.943167031,3.431986988,5.083893895,5.738058329,5.093889832
LEX,4.4,4.829115748,3.016430557,3.325871766,5.039844275,5.779465437,5.152387261
LEX,4.4,4.855781913,3.21049118,3.558474779,5.033565164,5.934464693,4.989239454
LEX,3.6,4.836652756,2.920522869,3.593599498,5.199015379,5.865796328,5.236735702
LEX,3.9,4.74484241,3.279063225,3.458157957,5.194570661,5.714689255,5.23040247
LEX,4.8,4.834044337,2.890942872,3.282822311,5.095213175,5.899479747,5.153174758
LEX,4.7,4.93290472,3.051143587,3.393397927,5.143553853,5.864468455,5.294716239
LEX,3.5,4.849315286,3.098038912,3.462057114,5.216690779,5.931248546,5.094229221
LEX,4.4,4.79946208,3.008589983,3.378612816,5.15918076,5.724588275,5.181310296
LEX,3.8,4.908601165,3.055524647,3.54579109,5.281747818,5.867723942,5.216398358
LEX,4.6,4.847804546,3.026102483,3.444986641,5.092925429,5.925441623,4.926871657
LEX,4.9,4.707213759,2.978494167,3.615425587,5.191515446,5.890294433,5.269599438
LEX,3.6,4.83351779,3.039807081,3.651150048,5.238941431,5.756112695,5.322556019
LEX,4.1,4.773905516,3.052555382,3.303566992,5.092526436,5.837650895,5.10253489
LEX,3.5,4.75983572,3.136316597,3.216544509,5.138722897,5.8551507,5.290887356
LEX,3.6,4.885748148,3.066149592,3.667858005,5.214126945,5.612462521,5.448044062
