segment_id,category,n_poi,mean_satisfaction,mean_Safety,mean_Aesthetics,mean_Vibrancy,mean_Wealth,mean_Depression,mean_Boring,dominant_shap_driver,negative_shap_driver,negative_shap_value,low_satisfaction_flag,low_satisfaction_threshold,geometry_wkt_epsg32649,centroid_x_epsg32649,centroid_y_epsg32649
S000816,RTL,6,2.6999999999999997,2.9354702830000003,4.876522899,3.352875888,5.077595592000001,5.946925163,5.132109523,Safety,Safety,-0.21856976013103968,1,3.2000000000000006,"MultiLineString ((820054.72065843245945871 3376940.08994143828749657, 820051.29964982171077281 3376974.52252565929666162, 820040.65527048520743847 3377383.52717099105939269, 820038.28797537018544972 3377474.69215994700789452, 820037.32678745884913951 3377507.8653312548995018, 820027.14193535933736712 3377858.32880183169618249, 820028.83930639200843871 3377880.912917067296803, 820046.66244389582425356 3377990.83519577607512474, 820048.05617533414624631 3377998.6467030830681324, 820090.64567365334369242 3378222.2488562217913568, 820101.71521366853266954 3378273.44977781875059009, 820117.65693404758349061 3378349.08278289902955294, 820164.77894841646775603 3378471.96042113332077861, 820172.78339837689418346 3378493.18820088962092996, 820176.09966130508109927 3378501.96695613535121083, 820323.08690088451839983 3378841.80710457684472203, 820421.78286184812895954 3379060.50110720144584775, 820443.01108623656909913 3379101.91308813542127609, 820455.03931739088147879 3379121.60647026961669326, 820559.89982591429725289 3379366.60459698457270861, 820572.11005444428883493 3379393.76306648133322597, 820574.06686345813795924 3379398.11701914807781577, 820577.35828128119464964 3379405.4410190200433135, 820579.37842690548859537 3379409.92992292158305645, 820583.50874793680850416 3379419.11035919142886996, 820729.71422427031211555 3379763.60971677443012595, 820733.29375173058360815 3379771.90809125592932105, 820957.65001210547052324 3380291.95454518357291818))",820341.4180654122,3378649.675107922
S000338,RTL,6,3.3000000000000003,2.966929853,4.841777682,3.4260503650000005,5.203034997,5.959214807000001,5.330100297999999,Boring,Boring,-0.07206529967576136,0,3.2000000000000006,"MultiLineString ((813222.43056591157801449 3384231.82831318490207195, 813316.63142129953484982 3384245.53786447318270802, 813429.28601526701822877 3384261.92588301561772823, 813464.22245404683053493 3384269.3330991598777473, 813647.42332478985190392 3384296.18452340038493276, 813753.47681926190853119 3384299.36425135191529989, 813802.15458517335355282 3384299.03548447694629431, 813930.07136220647953451 3384270.55136740813031793, 814002.98225392145104706 3384252.8904590685851872, 814076.2944636014290154 3384230.02467778185382485))",813651.2813145235,3384270.999546499
S000176,RTL,2,3.4,3.044674695,4.929931045,3.320335805,5.21078825,5.881283402,5.213503242,Vibrancy,Vibrancy,-0.05144086872576928,0,3.2000000000000006,"MultiLineString ((825302.46310341497883201 3394666.45652698632329702, 825310.30880050081759691 3394652.69482107879593968, 825371.63496072334237397 3394539.42658251989632845, 825411.43880500551313162 3394465.90603064093738794, 825415.50233987625688314 3394442.6270095081999898, 825416.38221247866749763 3394413.52344716107472777, 825417.85205574065912515 3394358.87106998218223453, 825420.25900101684965193 3394269.41064279666170478, 825424.3755249404348433 3394127.52540155779570341, 825431.96678350085858256 3393866.2383041325956583, 825433.46341239160392433 3393814.18444855371490121, 825438.75876231375150383 3393630.10508399177342653, 825445.28884083847515285 3393403.25600020494312048, 825449.76333209266886115 3393247.90454369969666004, 825451.92374721937812865 3393172.92421543598175049, 825456.08659094222821295 3393028.50947323255240917, 825460.81654043612070382 3392864.05153529578819871, 825462.63483678514603525 3392799.11883472511544824, 825464.71196342899929732 3392724.97965596849098802, 825469.22078745113685727 3392587.52493298612535))",825432.5529046698,3393639.430770852
S000751,RTL,6,3.4,2.9205228689999996,4.836652756,3.593599498,5.199015379000001,5.865796328000001,5.236735702,Wealth,Wealth,-0.07188432142839613,0,3.2000000000000006,"MultiLineString ((816299.42228128015995026 3385196.04714416200295091, 816277.60339806089177728 3385118.40603084862232208, 816205.08810574479866773 3384902.39309415593743324, 816182.11605954263359308 3384830.9457608899101615, 816153.57989699975587428 3384748.3909909101203084, 816140.34228201885707676 3384700.12842711061239243, 816116.55930024711415172 3384625.17218559794127941, 816099.92066426400560886 3384572.63664774224162102, 816085.76897484203800559 3384537.53450622083619237))",816194.0477720365,3384866.2915000576
S000419,RTL,4,3.6,2.973665714,4.861194372,3.524919271,5.086798668,5.787166834,5.165787578,Wealth,Vibrancy,-0.03461389901895392,0,3.2000000000000006,"MultiLineString ((814602.08149288455024362 3387040.55085325893014669, 814600.55211991793476045 3387025.14379046857357025, 814598.75110384612344205 3387006.86502871057018638, 814595.52360295027028769 3386974.25902151362970471, 814594.22443947126157582 3386961.1674278611317277, 814592.56044723256491125 3386899.63588177924975753, 814592.30676346062682569 3386890.21568518178537488, 814590.73631807474885136 3386865.67214674735441804, 814589.29693641443736851 3386843.21917294524610043, 814581.41724867920856923 3386786.34608722059056163, 814571.82482597581110895 3386708.81034178333356977, 814570.25139011442661285 3386701.17199463071301579, 814561.32630127691663802 3386627.09670267999172211, 814545.6083626423496753 3386543.19986116420477629, 814540.64354190917219967 3386497.0233150040730834, 814542.31648247898556292 3386459.72057920787483454, 814539.77904230146668851 3386448.90178403863683343))",814573.2276551995,3386744.2532230183
S000654,RTL,4,3.4,3.063305855,4.905095816,3.610118568,5.078763723,5.806817412,5.138029456,Vibrancy,Vibrancy,-0.040016065287989594,0,3.2000000000000006,"MultiLineString ((813789.26348083349876106 3390014.05551002454012632, 813796.0255614718189463 3390007.70334109989926219, 813813.22235733107663691 3389991.5427786847576499, 813903.81342788913752884 3389904.22580920159816742, 813993.18079346744343638 3389825.67606593947857618, 814016.40720403660088778 3389805.26254525501281023, 814105.8341954133938998 3389714.83831789530813694, 814159.62506310315802693 3389663.10321771632879972, 814237.84129183483310044 3389585.11822187807410955, 814304.79931648157071322 3389515.88528532488271594, 814329.06976904440671206 3389493.959840496070683, 814368.28120623808354139 3389458.53943637339398265, 814457.2831538972677663 3389373.99920248286798596, 814543.03477994701825082 3389295.25893189245834947, 814565.26372940791770816 3389273.5629588826559484, 814605.82721948623657227 3389233.98682931717485189, 814706.41996433003805578 3389150.87421801080927253, 814810.61796436295844615 3389075.23814952187240124, 814848.92066854343283921 3389048.02894881647080183))",814310.4739825329,3389520.881562273
S001519,RTL,4,3.5,2.981404781,4.852160215,3.410378635,5.140476465,5.882187963,5.232652068,Boring,Safety,-0.034675817957007124,0,3.2000000000000006,"MultiLineString ((813184.82304076640866697 3390629.72960672760382295, 813185.15928952174726874 3390609.23778288858011365, 813346.95611424930393696 3390586.53474560845643282, 813345.7627903672400862 3390634.18545243050903082, 813329.95150258648209274 3390633.45944550354033709, 813330.2094418645137921 3390624.58696926338598132, 813327.96697294595651329 3390624.4440136905759573, 813328.31777279218658805 3390617.66106527717784047, 813322.26294641534332186 3390613.24490498099476099, 813288.19059849320910871 3390629.68137128371745348, 813287.25885202852077782 3390659.42429230967536569, 813277.23957342654466629 3390658.9443866703659296, 813277.41494407143909484 3390652.91111221676692367, 813270.78198902425356209 3390643.2833198057487607, 813250.03299913555383682 3390657.18790035042911768, 813228.75095613836310804 3390625.67825178522616625, 813193.98929702257737517 3390625.53382515627890825, 813193.76067474961746484 3390629.76731472695246339, 813184.82304076640866697 3390629.72960672760382295))",813272.9061630004,3390619.599253524
S001924,RTL,4,4.0,2.837761223,4.746637702,3.78813529,5.087647915,5.732364178,5.35408175,Vibrancy,Boring,-0.003029092665550061,0,3.2000000000000006,"MultiLineString ((816599.70065958925988525 3390149.03282204689458013, 816641.27149711013771594 3390239.45608688844367862, 816662.17380017158575356 3390284.92650716798380017, 816674.98969808942638338 3390312.79857121827080846, 816738.98651391500607133 3390451.9901090539060533, 816768.57848153170198202 3390516.37603773968294263, 816796.45586856792215258 3390577.01516911713406444, 816812.9433377948589623 3390612.89878758601844311, 816824.32356494502164423 3390637.64304816722869873, 816818.89903395529836416 3390739.54024804104119539, 816845.49475669325329363 3390788.22018481185659766, 816878.73175510147120804 3390849.07276166277006269, 816941.86094445455819368 3390964.65257080225273967, 816944.82646281260531396 3390971.87730184430256486))",816774.1491906097,3390561.778296731
S001531,RTL,6,3.6999999999999997,3.1506018040000003,4.749547839000001,3.339151263,5.132448673,5.800091505,5.180863142,Aesthetics,Safety,-0.012139448158463432,0,3.2000000000000006,"MultiLineString ((819471.67898918292485178 3385932.88437215890735388, 819535.19813043065369129 3385887.6532487771473825, 819577.13882205449044704 3385857.79075831361114979, 819617.19587794446852058 3385829.26028180960565805, 819654.77530762203969061 3385792.27553593320772052, 819653.80788042908534408 3385783.74386119283735752))",819568.485400219,3385862.2949606865
S000433,RTL,4,3.4,3.226443589,4.829551578,3.182871461,5.064919829,6.070619345,5.19603157,Depression,Depression,-0.079355837343252,0,3.2000000000000006,"MultiLineString ((814962.34665888641029596 3387575.94897368689998984, 814942.36788176035042852 3387518.44458801625296474, 814931.86940375319682062 3387478.99927888065576553, 814927.23593576462008059 3387462.69121632305905223, 814925.84237073105759919 3387457.78864304441958666, 814923.62999191950075328 3387450.00955938594415784, 814916.45403588796034455 3387424.72506547952070832, 814915.15682399668730795 3387421.45705398451536894, 814897.57095483003649861 3387377.37601062841713428, 814892.24642664613202214 3387364.01152648497372866, 814891.01115818647667766 3387360.92301676562055945, 814881.20116237923502922 3387337.69287180528044701, 814880.05149973265361041 3387334.96194119891151786, 814873.56555903912521899 3387319.59891748940572143, 814867.27765897638164461 3387304.68560233805328608, 814864.50145745719783008 3387298.1222337787039578, 814859.73880048631690443 3387282.94267504522576928, 814851.97925183526240289 3387258.22950296103954315, 814843.00798250501975417 3387229.61814596271142364, 814839.53684989595785737 3387218.56113961478695273, 814830.56452909484505653 3387189.98311322601512074, 814827.26080109365284443 3387176.81080833543092012, 814823.4835128856357187 3387161.75995310395956039, 814823.36883300135377795 3387147.91482907021418214, 814820.80660382460337132 3387111.95357960183173418, 814815.14024527324363589 3387062.55943085020408034))",814879.122929151,3387321.312266613
S000611,RTL,4,2.9,3.146836996,4.842345238,3.43754369,5.128026128,6.015610576,5.239206672,Depression,Depression,-0.16839747657387957,1,3.2000000000000006,"MultiLineString ((809657.20490909880027175 3388523.00653911335393786, 809616.85580408363603055 3388461.75555547885596752, 809640.19871996901929379 3388447.07510370993986726, 809539.39621528482530266 3388324.72919881623238325, 809509.87422623403836042 3388308.44268431374803185))",809597.7634688573,3388411.014753234
S001338,RTL,2,4.8,3.056674957,4.899481773,3.553908885,5.134559155,5.822536111,5.273067951,Vibrancy,,0.14116724106811573,0,3.2000000000000006,"MultiLineString ((820536.86696493835188448 3385910.99586982000619173, 820607.38282102276571095 3386002.99432472558692098, 820732.47649794863536954 3386172.04428535746410489, 820882.11282727774232626 3386374.26207041880115867, 820882.54641995765268803 3386374.86326670320704579, 820988.7060363800264895 3386525.55982438754290342, 821019.41601925052236766 3386569.15555855445563793, 821065.25154923694208264 3386634.81459882669150829))",820803.8108434943,3386270.899858195
S001038,RTL,8,4.5,2.936737597,4.714524269000001,3.5372824670000003,4.866058111,5.5902704000000005,4.940579057,Wealth,,0.07865763684661932,0,3.2000000000000006,"MultiLineString ((813981.69453393470030278 3376759.76751134311780334, 813994.43015661963727325 3376764.82077324017882347, 814007.90004955581389368 3376766.4322879915125668, 814022.72736346290912479 3376766.31820742646232247, 814176.99332163855433464 3376674.5897691622376442, 814246.98454297706484795 3376639.32481052959337831, 814316.27887730137445033 3376612.85320578282698989, 814326.59338384459260851 3376608.91232188930734992, 814349.07516379607841372 3376600.12983955396339297, 814361.60831913538277149 3376595.59853156376630068, 814389.47884697699919343 3376589.62541155237704515, 814474.86026357067748904 3376571.34716657269746065, 814510.73843067069537938 3376564.0750281703658402, 814517.83077378361485898 3376563.1710166921839118, 814646.67033246695064008 3376554.04788712225854397, 814676.50633332936558872 3376552.57250738423317671, 814684.75282851443625987 3376552.64556055003777146, 814697.1893400652334094 3376552.77376226242631674, 814706.28153542499057949 3376552.86022024601697922, 815065.87201743782497942 3376567.89736858662217855, 815082.74315982451662421 3376568.59901353763416409, 815386.48819662583991885 3376581.30099698761478066, 815640.60920402221381664 3376591.94393931515514851, 815651.80437533732037991 3376592.44774470571428537, 815936.21231556055136025 3376603.32539617223665118, 815947.0927208341890946 3376603.74266403820365667, 816200.75144009606447071 3376613.45285583939403296, 816222.80045638396404684 3376614.29634942766278982))",815083.7418978726,3376599.858038372
S000096,RTL,2,3.4,3.022415042,4.848047853,3.305604398,5.12821877,5.728034735,5.181954503,Depression,Depression,-0.03628448691737813,0,3.2000000000000006,"MultiLineString ((811619.20983264280948788 3383973.80273510795086622, 811384.65977148723322898 3383946.43892838060855865, 811375.63652604178059846 3383946.18994047259911895, 811134.77120519895106554 3383990.31971328239887953, 810962.77348379883915186 3384013.28297150414437056, 810930.08090956008527428 3384020.65556619921699166, 810872.8116889928933233 3384044.1478867381811142, 810869.51985028421040624 3384046.37299410020932555, 810847.622405388741754 3384061.19344403594732285, 810814.80894594243727624 3384086.13351500360295177, 810786.18471050821244717 3384117.06573711195960641, 810771.60394347063265741 3384135.36014551715925336, 810744.80300361104309559 3384182.39485873933881521, 810739.15399172028992325 3384193.76483559189364314, 810698.15448443964123726 3384265.53162163402885199, 810673.71902139508165419 3384302.82262612087652087, 810665.19867994519881904 3384315.8303551534190774, 810662.21951555507257581 3384340.25241550616919994, 810659.3309675200143829 3384363.86693872371688485, 810688.68392129021231085 3384445.83764437818899751, 810806.63318458525463939 3384746.18830150132998824, 810810.33035294211003929 3384755.57393508544191718))",810983.0901649118,3384188.136455684
